?s?s;-0.0;1
;-0.0;1
?d?d?l?u?u;-3.6;1
?d;-0.0;1
?l;-0.0;1
?u?u?s?s?d?l?l?s;-0.0;1
?d?d;-0.0;1
?d?s?l;-0.0;1
?u;-0.0;1
?l?u;-0.0;1
;-0.0;1
?u?s?u;-0.0;1
?u?s?u;-0.0;1
?d?d?u?u?u;-2.8333333333333335;1
?d?d?d?s?u?s?l?l;-0.0;1
?u?d?l?s?s;-0.0;1
;-0.0;1
?l?u?d?u?u?s?d?u;-0.0;1
?d?s?u?u?l?u?d?s;-0.0;1
?l?s?d?u?d?d?u?l;-0.0;1
?d?d?l?d;-1.1666666666666667;1
?s?u?d?u;-0.0;1
?u?s?s?l?l?s?s?u;-0.0;1
?s?s?d?u?u?u?u?d;-0.0;1
?l?s;-0.0;1
?d?l?d?l?l?l?s?u;-0.0;1
?u;-0.0;1
?l?l?u?s?s;-0.0;1
?d?s?s?l?d?l;-0.0;1
;-0.0;1
;-0.0;1
?d?d?u?l?l?d?d?d;-0.8;1
?u?u;-0.0;1
?s?s;-0.0;1
?s?d;-0.0;1
?l?s?s?s?d?l?s?s;-0.0;1
?s?l;-0.0;1
;-0.0;1
?u?l;-0.0;1
?s?l;-0.0;1
?s?u?s?u?d?u;-0.0;1
?u;-0.0;1
?l?u;-0.0;1
?s?u;-0.0;1
?s?l?d?s?s;-0.0;1
;-0.0;1
?l?u?l?d?l?d?s;-0.0;1
?l;-0.0;1
?s?u;-0.0;1
;-0.0;1
?d?d?u?u?u?u;-3.6;2
?s?u?s?u?d;-0.0;2
?s?u?s?u?d?d;-0.0;2
;-0.0;2
;-0.0;2
?d?d;-0.0;2
?s?u?s?u?d?d?u?l;-0.0;2
?l;-0.0;2
?s?l;-0.0;2
?u?d?l?s?s;-0.0;2
?u?u?u;-0.0;2
?u?s?u;-0.0;2
?d?d?l?u?u;-3.6;2
;-0.0;2
?u;-0.0;2
?l?s?d?u?d?d?u?l;-0.0;2
;-0.0;2
?l;-0.0;2
;-0.0;2
?u?s?u;-0.0;2
?l?s?d?u?d;-0.0;2
;-0.0;2
?l?u?s?s?d?l?s?s;-0.0;2
?s?u?d?u;-0.0;2
?l?l?s?u?d?u;-0.0;2
?s?s;-0.0;2
?u?s?u;-0.0;2
?d?s?s?l?l?s?s?u;-0.0;2
?u;-0.0;2
?u?d?l?s?s;-0.0;2
?l?l?u?s?s?d?l?u;-0.0;2
?l?d;-0.0;2
?d?d?l?d;-1.1666666666666667;2
?l?s;-0.0;2
?d?d?u?s?l?d?d?d;-0.0;2
;-0.0;2
?l?u?d?u?u?s?d?u;-0.0;2
?d?l?d?l?l?l?u?u;-0.2;2
?l?s;-0.0;2
;-0.0;2
?d?s;-0.0;2
?l?d;-0.0;2
?d?d?u?l?l?d?d?d;-0.8;2
?d?d?u?l?l?d?d?d;-0.8;2
;-0.0;2
?d?d?d?s?u?s?l?l;-0.0;2
?s?s;-0.0;2
;-0.0;2
?u;-0.0;2
?l?l;-0.0;2
?d?d?u?l?l?d?d?d;-0.8;3
?d?d?u?l?l?s?d?d;-0.0;3
?d?s;-0.0;3
?l;-0.0;3
?d?d?u?l?l?d?d?d;-0.8;3
?d?d?u?u?u?u;-3.6;3
?d?s?u?u;-0.0;3
?d?d?l?u?u?d?l?l;-0.25;3
?s?d?l;-0.0;3
?d?d?l?u?u;-3.6;3
?d?d?l?u?u;-3.6;3
?s?s;-0.0;3
?l?l?l?u?u;-5.8;3
?d?d?u?s?s;-0.0;3
?s?s?u?u?l?u?d?s;-0.0;3
?d?s;-0.0;3
?u?s?u;-0.0;3
?l?u;-0.0;3
?u?l;-0.0;3
?l?u;-0.0;3
?u;-0.0;3
?d?d?l?d;-1.1666666666666667;3
?d?s?s?l?d?l?d?d;-0.0;3
?d?d?u?l?l?d;-0.5;3
?s?d?l?u?u;-0.0;3
?d?d?u?u?u;-2.8333333333333335;3
?d?u?s?l?d?d?d?d;-0.0;3
?d?d?u?s?d?l?l?s;-0.0;3
?d;-0.0;3
?d?d?u?u?u?u?d?l;-0.07692307692307693;3
?s?s?l?d;-0.0;3
?d?d;-0.0;3
?d?d?l?u?u;-3.6;3
?d?d?l?d;-1.1666666666666667;3
?d?l?d?l?l?l?d?u;-0.0;3
?d?s?l?u?u?l?u?l;-0.0;3
?d?s?l;-0.0;3
?d?u?l;-0.0;3
?s?l;-0.0;3
?u?l;-0.0;3
?s?d?u?l?l?d?d?d;-0.0;3
?d?s;-0.0;3
?s?u;-0.0;3
?s?l;-0.0;3
?l?l?l?s?s;-0.16666666666666666;3
?u?d;-0.0;3
;-0.0;3
?s?d?l?d;-0.0;3
?d?s?l;-0.0;3
?d?d?l?d;-1.1666666666666667;3
?d?d?l?u?u;-3.6;4
?d?d?l?u?u;-3.6;4
?d?d?l?u;-2.5;4
?s?u?d?u?u?d?l?l;-0.0;4
?d?d?u?l?l?d?s?u;-0.0;4
?d?l?l?l?l?l?d?d;-12.571428571428571;4
?d?d?u?l?l?u;-0.4;4
?l?u?d?u?u?s?d?u;-0.0;4
?d?d?u;-0.0;4
?u?d?l?u?u?s?u?l;-0.0;4
?d?d?d?s?u?s?l?l;-0.0;4
