;-0.0;1
?s?s?l?d?u?s?d?d;-0.0;1
?d?l;-0.0;1
?u;-0.0;1
?s?d;-0.0;1
?d?d?d;-0.0;1
?s?d?u;-0.0;1
?l;-0.0;1
?d;-0.0;1
;-0.0;1
?u;-0.0;1
?s?l?u?u?l?u?l?l;-0.0;1
;-0.0;1
?d?u?d;-0.0;1
?u;-0.0;1
?d;-0.0;1
?u?u;-0.0;1
?l?d?d?d?s?l;-0.2;1
?l;-0.0;1
?s?u;-0.0;1
?d?d?u?u?s;-0.0;1
?l?s?s?s?s?l;-0.0;1
?l?d;-0.0;1
?u?u?s;-0.0;1
?s?d?d?u?d?d?l?l;-0.0;1
?d;-0.0;1
?u?d?u?u;-0.3333333333333333;1
?u?u?d;-0.0;1
;-0.0;1
?u?d?d;-0.0;1
?d?d;-0.0;1
?d?u;-0.0;1
?u?u?u?d?s?d?s?u;-0.0;1
?u?l?d?l?l?u?u?u;-0.5333333333333333;1
?d?l;-0.0;1
?d?u?u?l;-0.6;1
?l?l;-0.0;1
?d?l?s?l?s;-0.0;1
?u?l?s?u?s?u;-0.0;1
?s?u?d;-0.0;1
?s?l?s?d?d?d?l;-0.0;1
?s;-0.0;1
;-0.0;1
?l?u;-0.0;1
?l?d?s;-0.0;1
?u?l?l?d?l?s?l?s;-0.0;1
?d?l?u?d?l;-2.0;1
?s?d?d?u?l?l?u?l;-0.0;1
?d?u?d;-0.0;1
?l?l?l;-0.0;1
?s?d?d?u?l?l?u?l;-0.0;2
?u?u;-0.0;2
?l?d?d?d?l?u?s?u;-0.0;2
?d?d?d?d?s?l;-0.6;2
?s?u?d;-0.0;2
?d?l;-0.0;2
?s?d?d?u?l?l?u?l;-0.0;2
?s?u?d;-0.0;2
?l;-0.0;2
?d?d;-0.0;2
?l?d?d?d?s;-0.0;2
;-0.0;2
?u?d?d;-0.0;2
?d;-0.0;2
?d?u?u?l;-0.6;2
?d;-0.0;2
?d;-0.0;2
?s?l?u?d?l;-0.0;2
?u?u?d?u?l?l?u?l;-0.6;2
?s?d;-0.0;2
?s?u?d;-0.0;2
?s?u?d;-0.0;2
?s?d?u?u?l?l?u?l;-0.0;2
?s?d?d;-0.0;2
?u?u?d?l?l?u?u?u;-0.7272727272727273;2
?u?l;-0.0;2
?u?d?d;-0.0;2
;-0.0;2
?s?u?d;-0.0;2
?d;-0.0;2
?s?u?u?l;-0.0;2
?d?u?d;-0.0;2
?u?d?u?u;-0.3333333333333333;2
?u?l?d?l?l?u?u?u;-0.5333333333333333;2
?s?u?d;-0.0;2
;-0.0;2
?l?l;-0.0;2
;-0.0;2
?d?u?u?d?l;-1.3333333333333333;2
?d?l?u?l;-0.0;2
?l?l?l?u?d?l?u;-1.0;2
?u?s?u?l;-0.0;2
?d;-0.0;2
?l?u?d;-0.0;2
?d?s?d;-0.0;2
?d;-0.0;2
?u?u?u?d?s;-0.0;2
?u?u?d;-0.0;2
?u?u;-0.0;2
;-0.0;2
?u;-0.0;3
?s?l?d?l?l?u?u?u;-0.0;3
?s;-0.0;3
?u;-0.0;3
?s?d;-0.0;3
?l?s?s?s?s?l?l?l;-0.0;3
;-0.0;3
?d?u?u?l;-0.6;3
?d?l?u?u?l?u?l?l;-0.0;3
?l?d?u?d?s?l;-0.0;3
?u?u?u?d?u?s?s?u;-0.0;3
?d?l?d;-0.0;3
?s?l?l?d?u?s?d?d;-0.0;3
?d?d?l?l?l?l?s?u;-0.0;3
?u?d?u?u;-0.3333333333333333;3
?d;-0.0;3
?d?l?u?d?l;-2.0;3
;-0.0;3
?u?l?d?l?l?u?u?u;-0.5333333333333333;3
?u?l?d?l;-1.75;3
?u?u?d;-0.0;3
;-0.0;3
?u?l?d?l?l?u?s?u;-0.0;3
?u?l?d?l?l?u?u?u;-0.5333333333333333;3
?u?d?u?u;-0.3333333333333333;3
;-0.0;3
?u?l?s?u?s;-0.0;3
?u?d;-0.0;3
?s?l;-0.0;3
?d?d?d;-0.0;3
?d;-0.0;3
?u?u;-0.0;3
?d?d?d;-0.0;3
?s?s?d?d?s?l;-0.0;3
?u?l?d?l?l?u?u?u;-0.5333333333333333;3
;-0.0;3
?u?l?s;-0.0;3
?d?u?u?l;-0.6;3
?d?d?d?d?s?l;-0.6;3
;-0.0;3
?u?u?u?d?s?d?s?u;-0.0;3
?d?l?s?l?s;-0.0;3
?u;-0.0;3
?u?s?s?s?s?l;-0.0;3
?l?d?d;-0.0;3
?u?l?s?l?l?u?u?u;-0.0;3
?l?l;-0.0;3
?l?l?l?u?d?l?u;-1.0;3
?u?l?d?s?l?u?u?u;-0.0;3
;-0.0;3
?u?l?u?d?l;-2.6666666666666665;4
?d?u?d?l?l?u?u?u;-0.0;4
?u?u?d?l?l?u?u?u;-0.7272727272727273;4
?u?l?l?l?l?u?s?u;-0.0;4
?d?u?u?d?l;-1.3333333333333333;4
?u?l?d?l?l?u?u?u;-0.5333333333333333;4
?d;-0.0;4
?l?l?l?u?d?l?s;-0.0;4
?d?l?d?l;-3.75;4
?l?l?l?d?l;-58.333333333333336;4
?u?d?d?u;-1.0;4
?u?d?u?u;-0.3333333333333333;4
?u?u?u?s?l?u?u?u;-0.0;4
?u?l?d?l?l?u?u?u;-0.5333333333333333;4
?d?d?d?d?s;-0.2;4
?d?l?u?d?l?l;-0.6;4
?u?l?u?s;-0.0;4
?d;-0.0;4
?u?d?d?l?l?u?u?u;-0.5;4
?d?l?u?d?l;-2.0;4
?d?d?u?s;-0.0;4
?u?l?d?l?l?u?u?u;-0.5333333333333333;4
?d;-0.0;4
?u?l;-0.0;4
?u?d?u?u;-0.3333333333333333;4
?u?u?u?l;-2.0;4
?u?l?d?d?l;-1.6666666666666667;4
?d?l?u?d?l;-2.0;4
;-0.0;4
?d?u?d;-0.0;4
?d?s?u?l;-0.0;4
