Array;Mask;Score;Generacion
[1, 3, 4, 2, 1, 0, 2, 1];?l?d?s?u?l;-0.0;1
[1, 2, 3, 4, 4, 2, 3, 0];?l?u?d?s?s?u?d;-0.0;1
[4, 2, 2, 3, 3, 3, 1, 2];?s?u?u?d?d?d?l?u;-0.0;1
[2, 4, 3, 2, 4, 0, 0, 3];?u?s?d?u?s;-0.0;1
[3, 1, 3, 2, 1, 0, 0, 4];?d?l?d?u?l;-2.0;1
[1, 4, 1, 3, 3, 1, 2, 2];?l?s?l?d?d?l?u?u;-0.0;1
[3, 1, 2, 2, 2, 4, 0, 2];?d?l?u?u?u?s;-0.0;1
[3, 1, 3, 2, 2, 3, 0, 0];?d?l?d?u?u?d;-0.0;1
[1, 4, 2, 2, 2, 0, 1, 3];?l?s?u?u?u;-0.0;1
[4, 4, 1, 1, 1, 4, 0, 2];?s?s?l?l?l?s;-0.0;1
[2, 3, 4, 1, 3, 2, 3, 2];?u?d?s?l?d?u?d?u;-0.0;1
[4, 3, 4, 3, 1, 0, 2, 0];?s?d?s?d?l;-0.0;1
[2, 3, 3, 4, 1, 0, 2, 3];?u?d?d?s?l;-0.0;1
[3, 4, 2, 4, 1, 3, 1, 4];?d?s?u?s?l?d?l?s;-0.0;1
[3, 2, 3, 2, 0, 3, 0, 3];?d?u?d?u;-0.0;1
[3, 4, 2, 1, 3, 3, 1, 3];?d?s?u?l?d?d?l?d;-0.0;1
[2, 3, 2, 3, 2, 0, 3, 3];?u?d?u?d?u;-0.6666666666666666;1
[3, 3, 3, 2, 2, 3, 2, 1];?d?d?d?u?u?d?u?l;-0.0;1
[1, 3, 3, 4, 0, 3, 2, 2];?l?d?d?s;-0.0;1
[2, 4, 1, 1, 3, 3, 3, 2];?u?s?l?l?d?d?d?u;-0.0;1
[4, 1, 2, 1, 2, 2, 2, 0];?s?l?u?l?u?u?u;-0.0;1
[2, 3, 3, 1, 0, 1, 2, 4];?u?d?d?l;-0.2;1
[1, 1, 1, 1, 3, 4, 2, 2];?l?l?l?l?d?s?u?u;-0.0;1
[2, 1, 4, 2, 0, 3, 0, 1];?u?l?s?u;-0.0;1
[2, 1, 4, 3, 0, 4, 3, 2];?u?l?s?d;-0.0;1
[4, 4, 2, 4, 2, 2, 2, 2];?s?s?u?s?u?u?u?u;-0.0;1
[3, 4, 2, 1, 0, 0, 3, 3];?d?s?u?l;-0.0;1
[1, 2, 3, 2, 1, 4, 1, 1];?l?u?d?u?l?s?l?l;-0.0;1
[2, 1, 3, 2, 0, 1, 0, 2];?u?l?d?u;-1.8;1
[3, 1, 2, 4, 4, 1, 3, 1];?d?l?u?s?s?l?d?l;-0.0;1
[1, 1, 2, 3, 3, 1, 1, 4];?l?l?u?d?d?l?l?s;-0.0;1
[2, 3, 4, 3, 0, 2, 3, 0];?u?d?s?d;-0.0;1
[4, 3, 4, 2, 0, 4, 3, 3];?s?d?s?u;-0.0;1
[2, 4, 2, 2, 4, 3, 2, 3];?u?s?u?u?s?d?u?d;-0.0;1
[2, 3, 1, 4, 4, 3, 0, 0];?u?d?l?s?s?d;-0.0;1
[2, 2, 3, 4, 2, 1, 3, 1];?u?u?d?s?u?l?d?l;-0.0;1
[1, 3, 4, 2, 1, 4, 0, 0];?l?d?s?u?l?s;-0.0;1
[4, 4, 3, 1, 4, 3, 1, 2];?s?s?d?l?s?d?l?u;-0.0;1
[2, 3, 1, 3, 4, 2, 4, 2];?u?d?l?d?s?u?s?u;-0.0;1
[1, 2, 1, 1, 1, 3, 4, 0];?l?u?l?l?l?d?s;-0.0;1
[4, 1, 2, 2, 2, 3, 2, 0];?s?l?u?u?u?d?u;-0.0;1
[4, 1, 4, 1, 4, 0, 2, 2];?s?l?s?l?s;-0.0;1
[4, 3, 2, 1, 2, 2, 0, 2];?s?d?u?l?u?u;-0.0;1
[3, 2, 2, 1, 0, 4, 2, 4];?d?u?u?l;-0.6;1
[2, 2, 2, 3, 2, 3, 4, 4];?u?u?u?d?u?d?s?s;-0.0;1
[4, 1, 1, 4, 2, 1, 1, 2];?s?l?l?s?u?l?l?u;-0.0;1
[4, 2, 1, 2, 3, 1, 2, 0];?s?u?l?u?d?l?u;-0.0;1
[1, 3, 2, 1, 4, 0, 4, 3];?l?d?u?l?s;-0.0;1
[2, 1, 4, 3, 0, 4, 3, 3];?u?l?s?d;-0.0;1
[1, 2, 3, 3, 2, 2, 3, 4];?l?u?d?d?u?u?d?s;-0.0;1
[4, 1, 2, 2, 2, 3, 2, 0];?s?l?u?u?u?d?u;-0.0;2
[4, 4, 2, 4, 2, 2, 2, 2];?s?s?u?s?u?u?u?u;-0.0;2
