Array;Mask;Score;Generacion
[3, 2, 1, 4, 2, 1, 4, 2];?d?u?l?s?u?l?s?u;-0.0;1
[3, 3, 1, 3, 0, 0, 3, 4];?d?d?l?d;-1.4;1
[3, 4, 2, 2, 1, 4, 4, 0];?d?s?u?u?l?s?s;-0.0;1
[2, 2, 2, 4, 3, 2, 0, 4];?u?u?u?s?d?u;-0.0;1
[2, 3, 2, 2, 0, 4, 1, 3];?u?d?u?u;-0.4;1
[2, 2, 4, 1, 0, 2, 2, 0];?u?u?s?l;-0.0;1
[1, 2, 4, 4, 0, 3, 0, 1];?l?u?s?s;-0.0;1
[3, 4, 2, 2, 3, 1, 1, 1];?d?s?u?u?d?l?l?l;-0.0;1
[4, 2, 3, 3, 3, 4, 2, 4];?s?u?d?d?d?s?u?s;-0.0;1
[2, 4, 1, 1, 1, 1, 1, 2];?u?s?l?l?l?l?l?u;-0.0;1
[3, 3, 4, 3, 1, 3, 4, 2];?d?d?s?d?l?d?s?u;-0.0;1
[3, 1, 2, 4, 0, 1, 3, 0];?d?l?u?s;-0.0;1
[1, 2, 1, 1, 0, 3, 3, 2];?l?u?l?l;-2.0;1
[3, 2, 3, 2, 0, 2, 0, 3];?d?u?d?u;-0.0;1
[1, 1, 1, 4, 2, 4, 2, 0];?l?l?l?s?u?s?u;-0.0;1
[3, 3, 1, 3, 3, 4, 1, 2];?d?d?l?d?d?s?l?u;-0.0;1
[3, 2, 1, 1, 0, 2, 0, 3];?d?u?l?l;-1.0;1
[3, 1, 1, 3, 0, 3, 2, 0];?d?l?l?d;-4.5;1
[4, 3, 3, 4, 4, 1, 3, 1];?s?d?d?s?s?l?d?l;-0.0;1
[4, 3, 4, 4, 3, 1, 0, 2];?s?d?s?s?d?l;-0.0;1
[3, 4, 2, 3, 4, 3, 4, 1];?d?s?u?d?s?d?s?l;-0.0;1
[2, 3, 4, 1, 0, 0, 4, 3];?u?d?s?l;-0.0;1
[1, 1, 1, 4, 4, 2, 3, 0];?l?l?l?s?s?u?d;-0.0;1
[1, 3, 4, 4, 4, 3, 2, 1];?l?d?s?s?s?d?u?l;-0.0;1
[4, 4, 1, 1, 3, 3, 3, 1];?s?s?l?l?d?d?d?l;-0.0;1
[2, 1, 4, 1, 0, 3, 2, 2];?u?l?s?l;-0.0;1
[2, 4, 4, 1, 0, 4, 2, 2];?u?s?s?l;-0.0;1
[1, 1, 1, 1, 1, 1, 1, 4];?l?l?l?l?l?l?l?s;-9.428571428571429;1
[3, 2, 1, 2, 0, 4, 0, 1];?d?u?l?u;-0.0;1
[3, 1, 3, 4, 3, 2, 2, 3];?d?l?d?s?d?u?u?d;-0.0;1
[2, 4, 4, 4, 1, 1, 1, 3];?u?s?s?s?l?l?l?d;-0.0;1
[4, 4, 3, 1, 3, 2, 4, 2];?s?s?d?l?d?u?s?u;-0.0;1
[2, 3, 2, 4, 2, 1, 3, 3];?u?d?u?s?u?l?d?d;-0.0;1
[4, 4, 3, 2, 1, 3, 3, 2];?s?s?d?u?l?d?d?u;-0.0;1
[3, 3, 2, 2, 0, 1, 1, 4];?d?d?u?u;-3.6;1
[4, 3, 4, 4, 3, 4, 0, 4];?s?d?s?s?d?s;-0.0;1
[3, 1, 4, 1, 0, 2, 4, 0];?d?l?s?l;-0.0;1
[2, 2, 2, 4, 1, 3, 2, 0];?u?u?u?s?l?d?u;-0.0;1
[1, 1, 1, 4, 0, 3, 2, 1];?l?l?l?s;-2.0;1
[4, 2, 4, 4, 1, 3, 3, 4];?s?u?s?s?l?d?d?s;-0.0;1
[3, 1, 1, 3, 3, 2, 0, 3];?d?l?l?d?d?u;-0.16666666666666666;1
[1, 4, 1, 2, 2, 3, 3, 3];?l?s?l?u?u?d?d?d;-0.0;1
[1, 1, 2, 4, 1, 1, 0, 3];?l?l?u?s?l?l;-0.0;1
[4, 3, 3, 2, 3, 4, 4, 3];?s?d?d?u?d?s?s?d;-0.0;1
[2, 3, 4, 1, 1, 2, 1, 4];?u?d?s?l?l?u?l?s;-0.0;1
[4, 2, 4, 4, 4, 0, 0, 3];?s?u?s?s?s;-0.0;1
[1, 3, 4, 1, 1, 4, 1, 1];?l?d?s?l?l?s?l?l;-0.0;1
[3, 2, 4, 1, 1, 1, 2, 3];?d?u?s?l?l?l?u?d;-0.0;1
[4, 1, 4, 3, 3, 4, 0, 2];?s?l?s?d?d?s;-0.0;1
[2, 1, 3, 2, 1, 2, 3, 3];?u?l?d?u?l?u?d?d;-0.6666666666666666;1
