Array;Mask;Score;Generacion
[1, 3, 1, 2, 2, 4, 3, 1];?l?d?l?u?u?s?d?l;-0.0;1
[3, 3, 2, 4, 3, 3, 2, 0];?d?d?u?s?d?d?u;-0.0;1
[3, 4, 4, 4, 0, 1, 0, 0];?d?s?s?s;-0.0;1
[1, 3, 1, 4, 3, 0, 4, 1];?l?d?l?s?d;-0.0;1
[1, 4, 4, 2, 2, 3, 4, 4];?l?s?s?u?u?d?s?s;-0.0;1
[1, 2, 4, 2, 3, 0, 0, 3];?l?u?s?u?d;-0.0;1
[4, 4, 1, 3, 3, 2, 3, 1];?s?s?l?d?d?u?d?l;-0.0;1
[3, 3, 2, 1, 3, 2, 4, 3];?d?d?u?l?d?u?s?d;-0.0;1
[3, 2, 2, 4, 0, 4, 2, 0];?d?u?u?s;-0.0;1
[4, 1, 4, 3, 4, 2, 4, 2];?s?l?s?d?s?u?s?u;-0.0;1
[1, 1, 2, 3, 4, 1, 3, 3];?l?l?u?d?s?l?d?d;-0.0;1
[3, 1, 2, 3, 1, 4, 1, 1];?d?l?u?d?l?s?l?l;-0.0;1
[1, 4, 4, 2, 3, 0, 4, 1];?l?s?s?u?d;-0.0;1
[1, 3, 4, 1, 0, 1, 0, 1];?l?d?s?l;-0.0;1
[4, 4, 2, 1, 2, 0, 4, 4];?s?s?u?l?u;-0.0;1
[4, 1, 3, 3, 0, 4, 3, 3];?s?l?d?d;-0.0;1
[4, 3, 2, 2, 4, 1, 0, 1];?s?d?u?u?s?l;-0.0;1
[3, 1, 3, 2, 3, 0, 2, 1];?d?l?d?u?d;-0.8;1
[3, 1, 4, 2, 2, 1, 1, 3];?d?l?s?u?u?l?l?d;-0.0;1
[2, 1, 3, 2, 4, 4, 3, 2];?u?l?d?u?s?s?d?u;-0.0;1
[4, 4, 3, 3, 1, 0, 2, 3];?s?s?d?d?l;-0.0;1
[2, 3, 1, 1, 4, 3, 0, 1];?u?d?l?l?s?d;-0.0;1
[1, 1, 3, 1, 3, 3, 1, 0];?l?l?d?l?d?d?l;-6.666666666666667;1
[4, 2, 2, 4, 4, 0, 4, 2];?s?u?u?s?s;-0.0;1
[2, 1, 1, 1, 3, 0, 1, 3];?u?l?l?l?d;-113.4;1
[1, 2, 2, 1, 3, 2, 0, 0];?l?u?u?l?d?u;-1.7142857142857142;1
[1, 2, 3, 1, 1, 3, 0, 2];?l?u?d?l?l?d;-0.3333333333333333;1
[4, 2, 4, 2, 3, 1, 0, 4];?s?u?s?u?d?l;-0.0;1
[1, 1, 1, 3, 2, 4, 0, 3];?l?l?l?d?u?s;-0.0;1
[4, 3, 3, 3, 4, 4, 2, 2];?s?d?d?d?s?s?u?u;-0.0;1
[1, 1, 1, 4, 1, 0, 0, 0];?l?l?l?s?l;-2.6;1
[1, 4, 4, 4, 3, 2, 1, 1];?l?s?s?s?d?u?l?l;-0.0;1
[1, 4, 4, 3, 3, 1, 4, 3];?l?s?s?d?d?l?s?d;-0.0;1
[4, 2, 3, 2, 2, 4, 3, 4];?s?u?d?u?u?s?d?s;-0.0;1
[1, 1, 3, 1, 2, 1, 1, 4];?l?l?d?l?u?l?l?s;-0.0;1
[1, 4, 3, 3, 1, 4, 1, 3];?l?s?d?d?l?s?l?d;-0.0;1
[4, 4, 3, 4, 1, 4, 1, 4];?s?s?d?s?l?s?l?s;-0.0;1
[3, 4, 1, 1, 0, 2, 0, 1];?d?s?l?l;-0.0;1
[2, 2, 2, 2, 2, 2, 3, 2];?u?u?u?u?u?u?d?u;-4.375;1
[4, 1, 1, 2, 2, 1, 4, 2];?s?l?l?u?u?l?s?u;-0.0;1
[3, 4, 3, 1, 3, 4, 4, 2];?d?s?d?l?d?s?s?u;-0.0;1
[1, 2, 2, 1, 2, 4, 1, 4];?l?u?u?l?u?s?l?s;-0.0;1
[1, 1, 4, 4, 1, 2, 3, 1];?l?l?s?s?l?u?d?l;-0.0;1
[4, 4, 2, 1, 2, 0, 2, 3];?s?s?u?l?u;-0.0;1
[2, 4, 1, 2, 0, 0, 3, 2];?u?s?l?u;-0.0;1
[2, 3, 1, 2, 0, 2, 3, 2];?u?d?l?u;-0.6;1
[4, 1, 1, 1, 2, 2, 3, 2];?s?l?l?l?u?u?d?u;-0.0;1
[3, 4, 3, 4, 3, 3, 0, 1];?d?s?d?s?d?d;-0.0;1
[2, 4, 3, 1, 2, 0, 1, 4];?u?s?d?l?u;-0.0;1
[2, 3, 1, 2, 2, 1, 4, 1];?u?d?l?u?u?l?s?l;-0.0;1
[1, 1, 1, 3, 2, 4, 0, 1];?l?l?l?d?u?s;-0.0;2
[3, 4, 1, 1, 0, 2, 0, 3];?d?s?l?l;-0.0;2
[4, 1, 1, 2, 3, 0, 2, 1];?s?l?l?u?d;-0.0;2
[3, 1, 3, 1, 2, 2, 3, 2];?d?l?d?l?u?u?d?u;-0.0;2
[1, 1, 2, 1, 3, 2, 0, 0];?l?l?u?l?d?u;-2.4285714285714284;2
[1, 2, 1, 4, 1, 0, 0, 0];?l?u?l?s?l;-0.0;2
[4, 4, 2, 1, 2, 0, 3, 4];?s?s?u?l?u;-0.0;2
[4, 1, 1, 1, 2, 2, 3, 2];?s?l?l?l?u?u?d?u;-0.0;2
[3, 3, 2, 1, 3, 2, 1, 3];?d?d?u?l?d?u?l?d;-0.0;2
[2, 1, 1, 1, 3, 0, 4, 3];?u?l?l?l?d;-113.4;2
[1, 3, 4, 3, 4, 2, 4, 2];?l?d?s?d?s?u?s?u;-0.0;2
[4, 1, 1, 2, 2, 4, 3, 1];?s?l?l?u?u?s?d?l;-0.0;2
[1, 1, 1, 4, 1, 0, 0, 0];?l?l?l?s?l;-2.6;2
[3, 1, 3, 2, 3, 0, 2, 1];?d?l?d?u?d;-0.8;2
[3, 4, 4, 4, 0, 1, 0, 0];?d?s?s?s;-0.0;2
[4, 2, 3, 2, 2, 4, 3, 4];?s?u?d?u?u?s?d?s;-0.0;2
[1, 3, 1, 2, 2, 4, 3, 3];?l?d?l?u?u?s?d?d;-0.0;2
[4, 1, 3, 3, 0, 4, 3, 1];?s?l?d?d;-0.0;2
[1, 1, 1, 4, 1, 0, 0, 0];?l?l?l?s?l;-2.6;2
[4, 1, 4, 3, 4, 2, 4, 2];?s?l?s?d?s?u?s?u;-0.0;2
[1, 3, 1, 4, 3, 0, 4, 1];?l?d?l?s?d;-0.0;2
[1, 2, 4, 2, 3, 0, 0, 3];?l?u?s?u?d;-0.0;2
[4, 2, 0, 2, 2, 4, 3, 4];?s?u;-0.0;2
[1, 2, 2, 1, 2, 4, 1, 4];?l?u?u?l?u?s?l?s;-0.0;2
[1, 3, 2, 4, 3, 3, 2, 0];?l?d?u?s?d?d?u;-0.0;2
[3, 1, 1, 3, 2, 4, 0, 3];?d?l?l?d?u?s;-0.0;2
[2, 3, 1, 2, 0, 2, 3, 2];?u?d?l?u;-0.6;2
[2, 1, 1, 1, 3, 0, 1, 3];?u?l?l?l?d;-113.4;2
[3, 4, 3, 4, 3, 3, 4, 2];?d?s?d?s?d?d?s?u;-0.0;2
[3, 4, 3, 1, 3, 4, 0, 1];?d?s?d?l?d?s;-0.0;2
[1, 3, 1, 2, 2, 4, 3, 1];?l?d?l?u?u?s?d?l;-0.0;2
[4, 0, 1, 2, 2, 1, 4, 2];?s;-0.0;2
[3, 4, 3, 1, 3, 4, 4, 1];?d?s?d?l?d?s?s?l;-0.0;2
[4, 3, 2, 4, 4, 1, 0, 2];?s?d?u?s?s?l;-0.0;2
[1, 1, 1, 4, 1, 0, 0, 0];?l?l?l?s?l;-2.6;2
[2, 1, 3, 1, 3, 3, 1, 0];?u?l?d?l?d?d?l;-0.0;2
[4, 3, 3, 3, 4, 3, 0, 1];?s?d?d?d?s?d;-0.0;2
[2, 3, 1, 1, 4, 4, 2, 2];?u?d?l?l?s?s?u?u;-0.0;2
[1, 1, 4, 4, 1, 4, 1, 3];?l?l?s?s?l?s?l?d;-0.0;2
[1, 4, 3, 3, 1, 2, 3, 1];?l?s?d?d?l?u?d?l;-0.0;2
[1, 2, 3, 1, 1, 3, 0, 2];?l?u?d?l?l?d;-0.3333333333333333;2
[3, 3, 2, 4, 3, 3, 2, 0];?d?d?u?s?d?d?u;-0.0;2
[2, 1, 1, 1, 3, 0, 1, 3];?u?l?l?l?d;-113.4;2
[3, 1, 4, 2, 2, 1, 1, 3];?d?l?s?u?u?l?l?d;-0.0;2
[4, 2, 4, 2, 3, 1, 0, 4];?s?u?s?u?d?l;-0.0;2
[4, 4, 2, 1, 2, 0, 2, 3];?s?s?u?l?u;-0.0;2
[1, 2, 2, 1, 3, 4, 4, 2];?l?u?u?l?d?s?s?u;-0.0;2
[3, 4, 3, 1, 3, 2, 0, 0];?d?s?d?l?d?u;-0.0;2
[2, 1, 3, 2, 3, 0, 2, 1];?u?l?d?u?d;-0.4;2
[3, 1, 1, 2, 0, 0, 3, 2];?d?l?l?u;-0.0;2
[1, 2, 2, 1, 3, 2, 0, 0];?l?u?u?l?d?u;-1.7142857142857142;3
[1, 1, 1, 4, 1, 1, 0, 0];?l?l?l?s?l?l;-5.166666666666667;3
[3, 3, 2, 1, 1, 3, 0, 2];?d?d?u?l?l?d;-0.3333333333333333;3
[1, 2, 3, 1, 3, 2, 4, 3];?l?u?d?l?d?u?s?d;-0.0;3
[2, 2, 2, 2, 2, 2, 3, 2];?u?u?u?u?u?u?d?u;-4.375;3
[2, 2, 2, 2, 2, 2, 3, 2];?u?u?u?u?u?u?d?u;-4.375;3
[1, 4, 4, 2, 2, 3, 4, 4];?l?s?s?u?u?d?s?s;-0.0;3
[2, 1, 1, 1, 3, 0, 1, 3];?u?l?l?l?d;-113.4;3
[2, 1, 1, 1, 2, 0, 4, 3];?u?l?l?l?u;-7.4;3
[1, 1, 2, 2, 3, 2, 0, 0];?l?l?u?u?d?u;-1.0;3
[1, 1, 1, 3, 2, 4, 0, 3];?l?l?l?d?u?s;-0.0;3
[2, 1, 3, 2, 3, 0, 2, 1];?u?l?d?u?d;-0.4;3
[2, 3, 1, 2, 0, 2, 3, 2];?u?d?l?u;-0.6;3
[3, 1, 2, 3, 1, 4, 1, 1];?d?l?u?d?l?s?l?l;-0.0;3
[2, 3, 1, 2, 0, 2, 3, 2];?u?d?l?u;-0.6;3
[3, 3, 2, 1, 3, 2, 4, 3];?d?d?u?l?d?u?s?d;-0.0;3
[1, 2, 3, 1, 1, 3, 0, 2];?l?u?d?l?l?d;-0.3333333333333333;3
[2, 3, 1, 2, 0, 3, 3, 2];?u?d?l?u;-0.6;3
[4, 3, 2, 2, 4, 1, 0, 4];?s?d?u?u?s?l;-0.0;3
[4, 4, 3, 4, 1, 4, 1, 1];?s?s?d?s?l?s?l?l;-0.0;3
[4, 1, 3, 1, 3, 3, 1, 0];?s?l?d?l?d?d?l;-0.0;3
[1, 4, 2, 1, 2, 0, 4, 4];?l?s?u?l?u;-0.0;3
[2, 1, 2, 1, 2, 0, 4, 4];?u?l?u?l?u;-6.0;3
[4, 4, 1, 1, 3, 0, 1, 3];?s?s?l?l?d;-0.0;3
[2, 1, 1, 1, 2, 1, 1, 3];?u?l?l?l?u?l?l?d;-4.5;3
[3, 1, 4, 2, 3, 0, 1, 3];?d?l?s?u?d;-0.0;3
[2, 1, 1, 1, 3, 0, 4, 3];?u?l?l?l?d;-113.4;3
[4, 4, 1, 3, 3, 2, 3, 1];?s?s?l?d?d?u?d?l;-0.0;3
[2, 3, 3, 2, 2, 4, 3, 4];?u?d?d?u?u?s?d?s;-0.0;3
[4, 2, 1, 2, 0, 2, 3, 2];?s?u?l?u;-0.0;3
[1, 1, 3, 1, 3, 3, 1, 0];?l?l?d?l?d?d?l;-6.666666666666667;3
[1, 1, 3, 1, 2, 1, 1, 4];?l?l?d?l?u?l?l?s;-0.0;3
[1, 1, 3, 1, 3, 3, 1, 3];?l?l?d?l?d?d?l?d;-7.285714285714286;3
[1, 1, 1, 3, 2, 4, 0, 0];?l?l?l?d?u?s;-0.0;3
[1, 1, 1, 4, 1, 0, 0, 1];?l?l?l?s?l;-2.6;3
[1, 3, 4, 1, 0, 1, 0, 0];?l?d?s?l;-0.0;3
[3, 1, 2, 3, 1, 4, 1, 1];?d?l?u?d?l?s?l?l;-0.0;3
[2, 1, 1, 1, 3, 0, 1, 3];?u?l?l?l?d;-113.4;3
[4, 3, 2, 1, 3, 3, 4, 3];?s?d?u?l?d?d?s?d;-0.0;3
[3, 4, 3, 3, 1, 0, 2, 3];?d?s?d?d?l;-0.0;3
[1, 3, 1, 4, 3, 0, 4, 1];?l?d?l?s?d;-0.0;3
[2, 2, 2, 2, 2, 2, 3, 2];?u?u?u?u?u?u?d?u;-4.375;3
[1, 1, 3, 1, 3, 3, 0, 2];?l?l?d?l?d?d;-20.285714285714285;3
[1, 2, 3, 1, 1, 3, 1, 0];?l?u?d?l?l?d?l;-0.16666666666666666;3
[2, 1, 1, 1, 3, 0, 1, 3];?u?l?l?l?d;-113.4;3
[2, 3, 1, 1, 4, 3, 0, 1];?u?d?l?l?s?d;-0.0;3
[1, 1, 3, 1, 3, 0, 0, 0];?l?l?d?l?d;-12.666666666666666;3
[1, 1, 1, 4, 1, 3, 1, 0];?l?l?l?s?l?d?l;-0.0;3
[1, 1, 4, 3, 1, 4, 1, 1];?l?l?s?d?l?s?l?l;-0.0;3
[3, 1, 1, 4, 1, 0, 0, 0];?d?l?l?s?l;-0.0;3
[3, 1, 3, 2, 3, 2, 0, 0];?d?l?d?u?d?u;-0.0;4
[1, 1, 2, 1, 3, 0, 2, 1];?l?l?u?l?d;-2.0;4
[1, 1, 3, 1, 3, 0, 4, 3];?l?l?d?l?d;-12.666666666666666;4
[2, 1, 1, 1, 3, 3, 1, 0];?u?l?l?l?d?d?l;-1.1428571428571428;4
[1, 1, 1, 4, 1, 0, 0, 0];?l?l?l?s?l;-2.6;4
[3, 1, 3, 1, 3, 0, 0, 0];?d?l?d?l?d;-6.0;4
[1, 1, 2, 1, 3, 2, 4, 3];?l?l?u?l?d?u?s?d;-0.0;4
[2, 1, 1, 1, 3, 0, 0, 0];?u?l?l?l?d;-113.4;4
[2, 1, 1, 1, 3, 0, 4, 3];?u?l?l?l?d;-113.4;4
[2, 1, 1, 1, 3, 0, 1, 3];?u?l?l?l?d;-113.4;4
[2, 2, 2, 2, 2, 2, 3, 2];?u?u?u?u?u?u?d?u;-4.375;4
[2, 3, 1, 2, 0, 2, 3, 2];?u?d?l?u;-0.6;4
[2, 1, 1, 1, 3, 0, 1, 3];?u?l?l?l?d;-113.4;4
[1, 1, 2, 1, 3, 2, 0, 0];?l?l?u?l?d?u;-2.4285714285714284;4
[2, 3, 1, 2, 0, 3, 4, 3];?u?d?l?u;-0.6;4
[2, 1, 1, 1, 3, 0, 3, 2];?u?l?l?l?d;-113.4;4
[1, 1, 3, 1, 3, 3, 1, 3];?l?l?d?l?d?d?l?d;-7.285714285714286;4
[1, 1, 3, 1, 3, 3, 1, 0];?l?l?d?l?d?d?l;-6.666666666666667;4
[1, 1, 1, 4, 1, 2, 0, 0];?l?l?l?s?l?u;-0.0;4
[1, 1, 2, 1, 3, 0, 0, 0];?l?l?u?l?d;-2.0;4
[2, 1, 1, 1, 2, 0, 4, 3];?u?l?l?l?u;-7.4;4
[2, 1, 1, 1, 2, 0, 1, 3];?u?l?l?l?u;-7.4;4
[2, 1, 1, 1, 3, 0, 1, 3];?u?l?l?l?d;-113.4;4
[2, 1, 1, 1, 3, 0, 1, 3];?u?l?l?l?d;-113.4;4
