Evaluations;BestFitness;SolutionArray
500;0.0;[4, 2, 2, 2, 1, 2, 3, 1]
1000;1780.857142857143;[1, 1, 1, 1, 0, 2, 2, 3]
1500;3759.1428571428573;[1, 1, 1, 1, 1, 0, 3, 4]
2000;3759.1428571428573;[1, 1, 1, 1, 1, 0, 3, 4]
2500;3759.1428571428573;[1, 1, 1, 1, 1, 0, 3, 4]
3000;3759.1428571428573;[1, 1, 1, 1, 1, 0, 3, 4]
3500;11101.125;[1, 1, 1, 1, 1, 1, 0, 1]
4000;11101.125;[1, 1, 1, 1, 1, 1, 0, 1]
4500;11101.125;[1, 1, 1, 1, 1, 1, 0, 1]
5000;11101.125;[1, 1, 1, 1, 1, 1, 0, 1]
5500;11101.125;[1, 1, 1, 1, 1, 1, 0, 1]
6000;11101.125;[1, 1, 1, 1, 1, 1, 0, 1]
6500;11101.125;[1, 1, 1, 1, 1, 1, 0, 1]
7000;11101.125;[1, 1, 1, 1, 1, 1, 0, 1]
7500;11101.125;[1, 1, 1, 1, 1, 1, 0, 1]
8000;11101.125;[1, 1, 1, 1, 1, 1, 0, 1]
8500;11101.125;[1, 1, 1, 1, 1, 1, 0, 1]
9000;11101.125;[1, 1, 1, 1, 1, 1, 0, 1]
9500;11101.125;[1, 1, 1, 1, 1, 1, 0, 1]
10000;11101.125;[1, 1, 1, 1, 1, 1, 0, 1]
10500;11101.125;[1, 1, 1, 1, 1, 1, 0, 1]
11000;11101.125;[1, 1, 1, 1, 1, 1, 0, 1]
11500;11101.125;[1, 1, 1, 1, 1, 1, 0, 1]
12000;11101.125;[1, 1, 1, 1, 1, 1, 0, 1]
12500;11101.125;[1, 1, 1, 1, 1, 1, 0, 1]
13000;11101.125;[1, 1, 1, 1, 1, 1, 0, 1]
13500;11101.125;[1, 1, 1, 1, 1, 1, 0, 1]
14000;11101.125;[1, 1, 1, 1, 1, 1, 0, 1]
14500;11101.125;[1, 1, 1, 1, 1, 1, 0, 1]
15000;11101.125;[1, 1, 1, 1, 1, 1, 0, 1]
