Array;Mask;Score;Generacion
[2, 1, 4, 3, 3, 1, 1, 0];?u?l?s?d?d?l?l;-0.0;1
[3, 1, 1, 4, 3, 1, 4, 0];?d?l?l?s?d?l?s;-0.0;1
[2, 1, 3, 2, 1, 4, 3, 2];?u?l?d?u?l?s?d?u;-0.0;1
[1, 2, 4, 1, 2, 2, 1, 2];?l?u?s?l?u?u?l?u;-0.0;1
[3, 4, 4, 4, 0, 2, 0, 4];?d?s?s?s;-0.0;1
[4, 3, 1, 2, 3, 2, 0, 4];?s?d?l?u?d?u;-0.0;1
[2, 1, 2, 1, 2, 0, 4, 4];?u?l?u?l?u;-6.5918890101674394;1
[3, 3, 3, 4, 2, 0, 0, 1];?d?d?d?s?u;-0.0;1
[4, 1, 1, 4, 1, 4, 0, 4];?s?l?l?s?l?s;-0.0;1
[1, 3, 2, 4, 2, 3, 2, 2];?l?d?u?s?u?d?u?u;-0.0;1
[2, 2, 1, 1, 3, 4, 0, 1];?u?u?l?l?d?s;-0.0;1
[2, 4, 1, 4, 3, 4, 0, 0];?u?s?l?s?d?s;-0.0;1
[4, 1, 3, 1, 3, 0, 3, 4];?s?l?d?l?d;-0.0;1
[4, 4, 3, 4, 1, 2, 4, 4];?s?s?d?s?l?u?s?s;-0.0;1
[1, 2, 1, 1, 2, 0, 1, 4];?l?u?l?l?u;-4.851568138781719;1
[2, 4, 1, 4, 4, 2, 1, 2];?u?s?l?s?s?u?l?u;-0.0;1
[2, 3, 2, 1, 1, 1, 4, 3];?u?d?u?l?l?l?s?d;-0.0;1
[4, 2, 3, 1, 2, 4, 0, 0];?s?u?d?l?u?s;-0.0;1
[1, 4, 2, 3, 0, 2, 1, 4];?l?s?u?d;-0.0;1
[4, 3, 1, 1, 3, 0, 4, 0];?s?d?l?l?d;-0.0;1
[3, 1, 4, 3, 0, 2, 3, 0];?d?l?s?d;-0.0;1
[1, 4, 3, 3, 1, 4, 2, 4];?l?s?d?d?l?s?u?s;-0.0;1
[2, 3, 1, 2, 2, 2, 0, 1];?u?d?l?u?u?u;-1.8673456335390215;1
