?u;-0.0;1
?d?u?d?d?d?d;-1.2;1
;-0.0;1
?l?u?l?s?d?l?d;-0.0;1
?d?d?s?d?s?d;-0.0;1
;-0.0;1
?l?d?d?d;-148.75;1
?u?d?d?s?s;-0.0;1
;-0.0;1
;-0.0;1
?u?d?d?s?d?l;-0.0;1
?l?l;-0.0;1
?l?u?s;-0.0;1
?d;-0.0;1
?u?s?d?l?l?s?s;-0.0;1
?l?d?s?s;-0.0;1
?l;-0.0;1
;-0.0;1
;-0.0;1
?l?s?u?d?l?l?u?d;-0.0;1
?l?s?l?l?u;-0.0;1
;-0.0;1
;-0.0;1
?s?u;-0.0;1
?d?d?s?d?s;-0.0;1
?d?l?s?d?s?d?u?l;-0.0;1
?d;-0.0;1
;-0.0;1
;-0.0;1
?l?u?l;-0.0;1
;-0.0;1
?u?s?l?d?u?l?s;-0.0;1
;-0.0;1
?d?s?u?s;-0.0;1
?l;-0.0;1
?u;-0.0;1
?u?l;-0.0;1
?l?s?u?u;-0.0;1
?u;-0.0;1
?u?s;-0.0;1
?s?u?s;-0.0;1
?s;-0.0;1
?d?d;-0.0;1
;-0.0;1
;-0.0;1
?u?u?u?s?u?u?d?u;-0.0;1
?u?s?s?l;-0.0;1
?l?u?s?s;-0.0;1
?s?u?u?d?d?l;-0.0;1
?d?u?u?u?s;-0.0;1
?d?d;-0.0;2
;-0.0;2
?l?u?s?s;-0.0;2
?l?u?s;-0.0;2
?l?u?s?s?s?d?s?s;-0.0;2
?u?s?l?d?u?l?s;-0.0;2
?s;-0.0;2
?d?u?s;-0.0;2
?u?l?u?u?s?d?l?l;-0.0;2
;-0.0;2
?l?d?s?s;-0.0;2
;-0.0;2
?s?u?s?d?u?u?s;-0.0;2
;-0.0;2
?l?d?s;-0.0;2
?l?u?s?s?d;-0.0;2
?s?u?l?d?d;-0.0;2
?u?s?l?d?u?l;-0.0;2
?d?u?u?d?d?l?d?d;-0.0;2
?s?d;-0.0;2
;-0.0;2
?u;-0.0;2
;-0.0;2
?d;-0.0;2
?l?s?l?d?u?l?s;-0.0;2
?l?u?s?s;-0.0;2
?l?u?l;-0.0;2
?u?s?d?l?l?s?s;-0.0;2
?l?u?s?s;-0.0;2
?u?l;-0.0;2
;-0.0;2
?l?u?l?s?u?l?d;-0.0;2
;-0.0;2
;-0.0;2
;-0.0;2
;-0.0;2
?d?d?s?d?s?d?d?d;-0.0;2
?s?u;-0.0;2
?u;-0.0;2
?u?d;-0.0;2
?u?s?s;-0.0;2
?u?s?u?l;-0.0;2
?d?u?d?d?d?d;-1.2;2
;-0.0;2
?d;-0.0;2
;-0.0;2
;-0.0;2
?s?u?u?d?d?l;-0.0;2
;-0.0;2
?l?u?s;-0.0;2
;-0.0;3
?u?u?u?s?u?u?d?u;-0.0;3
;-0.0;3
?u?s?s?l;-0.0;3
?l;-0.0;3
?d?l;-0.0;3
;-0.0;3
?u?l;-0.0;3
?d?l?s?u?s?d?s?l;-0.0;3
?s?u?s?d?l;-0.0;3
?u;-0.0;3
?d?s?s?l;-0.0;3
?u?d?d?s?d?l;-0.0;3
?d?u?d?d?d?d;-1.2;3
?u?s;-0.0;3
?u;-0.0;3
?d?d;-0.0;3
;-0.0;3
;-0.0;3
?l?s?u?d?l?l?u?d;-0.0;3
?u?s?l?d?u?l?s;-0.0;3
;-0.0;3
?u?s?s?l?d?d?u;-0.0;3
?u;-0.0;3
?u;-0.0;3
;-0.0;3
?l?s?u?d?d?d;-0.0;3
?d?u?d?u;-0.0;3
?l;-0.0;3
?u?u?d?d?d?d;-64.25;3
?d?u?s?s;-0.0;3
?l?s?u?d?l?l?u?d;-0.0;3
?u?s;-0.0;3
?u?s;-0.0;3
?d?s?u?d?d?d;-0.0;3
?d?u?d?s;-0.0;3
?s?u;-0.0;3
;-0.0;3
?d?d?d?l?d?d;-11.8;3
?d?u?s?d?s?s;-0.0;3
;-0.0;3
?d;-0.0;3
?d;-0.0;3
?d?u?d?d?d?d;-1.2;3
?l?s?s?u;-0.0;3
?u;-0.0;3
?d?d?d?s?d;-0.5;3
?u?d?d?s?d?l;-0.0;3
;-0.0;3
?u;-0.0;3
?d?d?s?d?s;-0.0;4
?d?d?s?d?s?d;-0.0;4
?d?l?d?s?d;-0.0;4
?u?s?d;-0.0;4
;-0.0;4
?d?u;-0.0;4
?d?d?s?u?s?d;-0.0;4
?d?s;-0.0;4
?u?u;-0.0;4
?u?s?d?d?d?d;-0.0;4
;-0.0;4
?d?d?s?d?s?d;-0.0;4
?d?u?l?s?d;-0.0;4
?l?u?l?d?d?d?u;-0.0;4
?d?u?d?d?d?d?d?s;-0.0;4
?d?u?d?d?d?d;-1.2;4
?d?l;-0.0;4
?d?d?s?d?s?d?u?l;-0.0;4
?l?d?d?d;-148.75;4
?l?u?d?d?s?s?u?s;-0.0;4
?d;-0.0;4
?l?s?u?d?l?l?u?d;-0.0;4
?l;-0.0;4
?u?l?s?d?s?s;-0.0;4
?d?u?d?d?d?d;-1.2;4
?d?u?d?d?d?d;-1.2;4
?l;-0.0;4
?l;-0.0;4
?d?u?d?d?d?d;-1.2;4
?l?d?d?s;-0.0;4
?l?u?s;-0.0;4
;-0.0;4
;-0.0;4
;-0.0;4
?d?d?u?d?l?l?u?d;-0.14285714285714285;4
?l?s?d?d?d?d;-0.8;4
?u;-0.0;4
?s?u?s;-0.0;4
?u?d?d?s?s;-0.0;4
?l?s?u?d?l?l?u?d;-0.0;4
?u;-0.0;4
?l?s?d?l?l?s?s;-0.0;4
?l?d?d?d;-148.75;4
;-0.0;4
?u;-0.0;4
?l;-0.0;4
?l?u?l?s?d?l?d;-0.0;4
?d?d;-0.0;4
?s?u;-0.0;4
?d?s?d?d?d?d;-0.25;4
;-0.0;5
?l;-0.0;5
?l?d?d?s;-0.0;5
?l?s?l?s?d;-0.16666666666666666;5
?l?s?d?d?d?d;-0.8;5
?u;-0.0;5
?d?u?d?d?d?d;-1.2;5
?d;-0.0;5
?d?s?d?d?d?d;-0.25;5
